,generation,avg_profit,avg_drawdown,num_trades,best
172,173,-9152.220276740552,36.717506372876926,-404.03,-158575.75723535568
173,174,-9095.296111000927,35.94073288648184,-397.84,-158575.75723535568
174,175,-9211.066341414533,35.908692299009424,-397.55,-158575.75723535568
175,176,-9221.253722744106,36.11405112527872,-403.76,-158575.75723535568
176,177,-9236.392645977157,36.794338526992625,-411.84,-158575.75723535568
177,178,-9191.329553834184,36.79124137219025,-414.51,-158575.75723535568
178,179,-9178.13782062169,36.106675200883686,-406.77,-158575.75723535568
179,180,-9251.718943732503,36.06907246338348,-404.23,-158575.75723535568
180,181,-9263.279514845279,36.18359490621147,-406.67,-158575.75723535568
181,182,-9263.279514845279,36.18359490621146,-406.67,-158575.75723535568
